단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-06-03 06:46:00,40000,자양동,서울특별시 광진구 자양로 63,보도,미견인
2022-06-03 07:02:00,40000,중곡동,중곡문화체육센터 앞,횡단보도,미견인
2022-06-03 07:06:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-06-03 07:09:00,40000,자양동,파리바게트 앞,횡단보도,미견인
2022-06-03 07:12:00,40000,화양동,서울특별시 광진구 동일로 164,도로 모퉁이,미견인
2022-06-03 07:22:00,40000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-06-03 07:27:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-06-03 07:31:00,50000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2022-06-03 07:37:00,32000,중곡동,MB모터스 옆,주정차금지(황색실선)구역,미견인
2022-06-03 07:48:00,40000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-06-03 08:02:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-06-03 08:09:00,130000,구의동,서울 광진구 구의동 632-7,보도,견인처리
2022-06-03 08:10:00,96000,구의동,서울 광진구 구의동 632-7,보도,견인처리
2022-06-03 08:25:00,32000,구의동,서울특별시 광진구 광나루로 545,교통소통장애,미견인
2022-06-03 08:34:00,32000,중곡동,서울 광진구 중곡동 87-40,교통소통장애,미견인
2022-06-03 08:57:00,32000,자양동,성동초등학교 앞,주차금지(황색점선)구역,미견인
2022-06-03 09:02:00,40000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2022-06-03 09:19:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 09:20:00,96000,중곡동,중곡지구대 앞,주차금지(황색점선)구역,미견인
2022-06-03 09:25:00,40000,중곡동,서울 광진구 중곡동 276-7,도로 모퉁이,미견인
2022-06-03 09:26:00,40000,중곡동,서울 광진구 중곡동 276-7,교통소통장애,미견인
2022-06-03 09:26:00,32000,중곡동,서울 광진구 중곡동 276-7,교통소통장애,미견인
2022-06-03 09:27:00,32000,중곡동,서울 광진구 중곡동 276-7,교통소통장애,미견인
2022-06-03 09:30:00,40000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-06-03 09:32:00,32000,구의동,서울 광진구 구의동 89 삭선된곳,교통소통장애,미견인
2022-06-03 10:07:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-06-03 10:18:00,32000,중곡동,MB모터스 옆,교차로,미견인
2022-06-03 10:20:00,120000,자양동,이튼타워리버3차 앞,주차금지(황색점선)구역,미견인
2022-06-03 10:23:00,32000,화양동,서울 광진구 화양동 18-27,도로 모퉁이,미견인
2022-06-03 10:28:00,32000,광장동,서울 광진구 광장동 486-1,교통소통장애,미견인
2022-06-03 10:29:00,32000,광장동,서울특별시 광진구 아차산로70길 62,교통소통장애,미견인
2022-06-03 10:44:00,40000,구의동,서울 광진구 구의동 218-14,교통소통장애,미견인
2022-06-03 11:48:00,32000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-06-03 12:03:00,32000,광장동,328-2,보도,미견인
2022-06-03 12:17:00,32000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-06-03 12:19:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-06-03 12:24:00,96000,자양동,성동초등학교 앞,특별구역,미견인
2022-06-03 12:39:00,32000,군자동,476-1,보도,미견인
2022-06-03 12:47:00,50000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-06-03 12:59:00,40000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-06-03 13:03:00,40000,구의동,리젠트오피스텔건너편,도로 모퉁이,미견인
2022-06-03 13:13:00,32000,광장동,서울특별시 광진구 아차산로 599,교통소통장애,미견인
2022-06-03 13:13:00,40000,광장동,서울특별시 광진구 아차산로 599,교통소통장애,미견인
2022-06-03 13:14:00,40000,광장동,서울특별시 광진구 아차산로 599,교통소통장애,미견인
2022-06-03 13:15:00,40000,광장동,서울특별시 광진구 아차산로75길 19,교통소통장애,미견인
2022-06-03 13:15:00,32000,광장동,서울특별시 광진구 아차산로75길 15,교통소통장애,미견인
2022-06-03 13:16:00,32000,광장동,서울특별시 광진구 아차산로 599,교통소통장애,미견인
2022-06-03 13:35:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-06-03 13:36:00,40000,자양동,아차산로,주정차금지(황색실선)구역,미견인
2022-06-03 13:39:00,40000,자양동,아차산로,보도,미견인
2022-06-03 13:41:00,40000,광장동,서울 광진구 광장동 250-6,교통소통장애,미견인
2022-06-03 13:42:00,32000,광장동,서울 광진구 광장동 551,교통소통장애,미견인
2022-06-03 13:43:00,40000,구의동,리젠트오피스텔건너편,소화전,미견인
2022-06-03 13:46:00,40000,자양동,능동로9길,보도,미견인
2022-06-03 13:50:00,32000,구의동,서울특별시 광진구 아차산로 439,교통소통장애,미견인
2022-06-03 13:53:00,32000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-06-03 14:00:00,50000,중곡동,서울 광진구 중곡동 440,도로 모퉁이,미견인
2022-06-03 14:03:00,40000,중곡동,서울 광진구 중곡동 83-16,교통소통장애,미견인
2022-06-03 14:04:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2022-06-03 14:09:00,32000,구의동,서울특별시 광진구 자양로44길 26,교통소통장애,미견인
2022-06-03 14:15:00,32000,중곡동,서울 광진구 중곡동 204,보도,견인처리
2022-06-03 14:17:00,32000,중곡동,서울 광진구 중곡동 211-23,보도,견인처리
2022-06-03 14:18:00,32000,중곡동,중곡지구대 앞,주차금지(황색점선)구역,미견인
2022-06-03 14:20:00,96000,구의동,서울특별시 광진구 자양로26길 71,교통소통장애,미견인
2022-06-03 14:23:00,32000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-06-03 14:28:00,32000,자양동,한국보건의료인 국가시험원 앞,보도,미견인
2022-06-03 14:28:00,40000,자양동,서울특별시 광진구 뚝섬로 488,교통소통장애,미견인
2022-06-03 14:29:00,40000,자양동,한국보건의료인 국가시험원 앞,주차금지(황색점선)구역,미견인
2022-06-03 14:37:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-06-03 14:47:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 14:52:00,32000,군자동,능동로,보도,미견인
2022-06-03 14:56:00,40000,광장동,모두투어앞,보도,미견인
2022-06-03 15:05:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-06-03 15:06:00,32000,중곡동,능동로,주차금지(황색점선)구역,미견인
2022-06-03 15:16:00,32000,중곡동,능동로,교통소통장애,미견인
2022-06-03 15:18:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-06-03 15:19:00,32000,군자동,군자로,교통소통장애,미견인
2022-06-03 15:39:00,32000,군자동,서울 광진구 군자동 47-1,보도,미견인
2022-06-03 15:42:00,32000,능동,서울특별시 광진구 능동로 278-1,보도,미견인
2022-06-03 15:42:00,40000,자양동,02-07,횡단보도,미견인
2022-06-03 15:43:00,32000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2022-06-03 15:53:00,120000,구의동,아차산로,주차금지(황색점선)구역,미견인
2022-06-03 16:01:00,50000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-06-03 16:06:00,32000,광장동,아차산로76길,주차금지(황색점선)구역,미견인
2022-06-03 16:07:00,40000,광장동,아차산로78가길,교통소통장애,미견인
2022-06-03 16:28:00,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인
2022-06-03 16:37:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-06-03 16:37:00,40000,군자동,두산위브 앞,교통소통장애,미견인
2022-06-03 16:37:00,96000,자양동,이튼타워리버3차 앞,주정차금지(황색실선)구역,미견인
2022-06-03 16:50:00,40000,능동,군자역 5번가구할인매장앞,교차로,미견인
2022-06-03 17:34:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-03 17:51:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-03 17:52:00,32000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-06-03 17:56:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-06-03 18:02:00,32000,군자동,서울특별시 광진구 능동로 297,보도,미견인
2022-06-03 18:08:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-06-03 18:12:00,40000,광장동,396-2,보도,미견인
2022-06-03 18:15:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-03 18:17:00,40000,구의동,강변역 4번 출구,횡단보도,미견인
2022-06-03 18:21:00,40000,자양동,올포유 앞,주차금지(황색점선)구역,미견인
2022-06-03 18:37:00,32000,자양동,서울특별시 광진구 뚝섬로52길 4,보도,미견인
2022-06-03 18:48:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-03 18:52:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-03 18:59:00,32000,광장동,서울특별시 광진구 아차산로78길 182,횡단보도,미견인
2022-06-03 19:02:00,40000,광장동,서울특별시 광진구 아차산로78길 170,보도,미견인
2022-06-03 19:04:00,40000,광장동,서울특별시 광진구 아차산로78길 153,버스정류소,미견인
2022-06-03 19:08:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-03 19:16:00,120000,광장동,486-1,특별구역,미견인
2022-06-03 19:17:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-03 19:18:00,120000,광장동,484-3,특별구역,미견인
2022-06-03 19:19:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-06-03 19:19:00,50000,구의동,현대2단지아파트 앞,주정차금지(황색실선)구역,미견인
2022-06-03 19:26:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-06-03 19:42:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 19:51:00,40000,자양동,서울 광진구 자양동 43-42,교통소통장애,미견인
2022-06-03 19:52:00,32000,자양동,서울 광진구 자양동 43-42,교통소통장애,미견인
2022-06-03 19:55:00,40000,자양동,서울 광진구 자양동 43-42,교통소통장애,미견인
2022-06-03 19:55:00,32000,자양동,서울 광진구 자양동 43-42,교통소통장애,미견인
2022-06-03 19:57:00,40000,자양동,서울 광진구 자양동 45-5,교통소통장애,미견인
2022-06-03 20:06:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 20:14:00,40000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 20:14:00,32000,자양동,올포유 앞,주차금지(황색점선)구역,미견인
2022-06-03 20:18:00,40000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-03 20:18:00,32000,구의동,지너스타워 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-03 20:28:00,40000,화양동,서울 광진구 화양동 111-110,교통소통장애,미견인
2022-06-03 20:37:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-06-03 20:39:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-03 20:41:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-06-03 20:42:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-03 20:57:00,32000,구의동,리젠트오피스텔건너편,소화전,미견인
2022-06-03 21:27:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-06-03 21:32:00,40000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-06-03 21:34:00,32000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-06-03 23:03:00,40000,중곡동,서울특별시 광진구 면목로 103,보도,미견인
2022-06-03 23:10:00,32000,군자동,서울특별시 광진구 군자로 79,보도,미견인
2022-06-03 23:36:00,40000,자양동,738,보도,미견인
2022-06-04 06:48:00,32000,구의동,서울특별시 광진구 자양로 150,보도,미견인
2022-06-04 07:31:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-06-04 07:50:00,40000,자양동,566,버스정류소,미견인
2022-06-04 07:56:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2022-06-04 08:27:00,32000,자양동,816-57,교차로,미견인
2022-06-04 08:57:00,32000,중곡동,서울특별시 광진구 천호대로 605,보도,미견인
2022-06-04 09:00:00,40000,중곡동,150-196,횡단보도,미견인
2022-06-04 09:03:00,32000,중곡동,서울특별시 광진구 천호대로 533,보도,미견인
2022-06-04 10:15:00,40000,능동,서울특별시 광진구 능동로 268,보도,미견인
2022-06-04 10:18:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-04 10:41:00,40000,자양동,건대역약국 앞,주정차금지(황색실선)구역,미견인
2022-06-04 10:53:00,40000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-04 11:15:00,40000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-04 11:49:00,40000,구의동,리젠트오피스텔건너편,소화전,미견인
2022-06-04 12:18:00,32000,구의동,서울특별시 광진구 자양로 218,보도,미견인
2022-06-04 12:41:00,40000,구의동,서울특별시 광진구 광나루로 520,횡단보도,미견인
2022-06-04 12:49:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-04 12:49:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-04 12:51:00,32000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-06-04 12:54:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-04 12:58:00,40000,능동,서울특별시 광진구 능동로 298,보도,미견인
2022-06-04 12:59:00,32000,능동,서울시민안전체험관 앞,주차금지(황색점선)구역,미견인
2022-06-04 13:14:00,40000,구의동,서울특별시 광진구 천호대로 668-2,보도,미견인
2022-06-04 13:23:00,32000,자양동,738,횡단보도,미견인
2022-06-04 13:29:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-04 13:54:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-04 13:54:00,40000,구의동,지너스타워 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-04 14:30:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-04 14:36:00,32000,구의동,지너스타워 주차장 앞,소방기계 비치장소,미견인
2022-06-04 15:11:00,40000,능동,서울특별시 광진구 능동 283-27,보도,미견인
2022-06-04 16:03:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2022-06-04 16:24:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-04 16:27:00,32000,구의동,리젠트오피스텔건너편,소화전,미견인
2022-06-04 17:24:00,40000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2022-06-04 17:37:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-06-04 18:27:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-04 18:37:00,40000,중곡동,서울특별시 광진구 면목로 103,보도,미견인
2022-06-04 18:58:00,32000,중곡동,서울특별시 광진구 영화사로 29,버스정류소,미견인
2022-06-04 18:59:00,40000,구의동,지너스타워 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-04 19:04:00,32000,중곡동,서울특별시 광진구 영화사로 17,버스정류소,미견인
2022-06-04 19:12:00,32000,중곡동,서울특별시 광진구 용마산로 46,버스정류소,미견인
2022-06-04 19:40:00,40000,중곡동,서울특별시 광진구 긴고랑로 48,버스정류소,미견인
2022-06-04 19:51:00,80000,광장동,서울특별시 광진구 아차산로76길 27,소화전,미견인
2022-06-04 19:55:00,40000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-04 19:56:00,32000,자양동,건대역약국 앞,보도,미견인
2022-06-04 20:00:00,40000,중곡동,서울특별시 광진구 긴고랑로 48,버스정류소,미견인
2022-06-04 20:09:00,32000,중곡동,서울특별시 광진구 긴고랑로 16,버스정류소,미견인
2022-06-04 20:10:00,40000,중곡동,647-16,보도,미견인
2022-06-04 20:36:00,40000,광장동,서울특별시 광진구 아차산로78길 143,버스정류소,미견인
2022-06-04 20:44:00,40000,광장동,서울특별시 광진구 아차산로 607,보도,미견인
2022-06-04 20:47:00,40000,중곡동,서울특별시 광진구 능동로 415,버스정류소,미견인
2022-06-04 20:50:00,32000,광장동,서울특별시 광진구 아차산로 621,보도,미견인
2022-06-04 21:49:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-06-05 00:01:00,40000,중곡동,서울 광진구 중곡동 438-2,버스정류소,미견인
2022-06-05 00:45:00,32000,중곡동,서울 광진구 중곡동 267-1,보도,미견인
2022-06-05 05:53:00,40000,자양동,223-18,보도,미견인
2022-06-05 05:57:00,40000,자양동,서울특별시 광진구 아차산로 325,보도,미견인
2022-06-05 07:28:00,32000,화양동,건대입구 3번 출구 앞,횡단보도,미견인
2022-06-05 08:05:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-06-05 08:14:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-05 09:05:00,32000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2022-06-05 09:33:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-06-05 10:15:00,64000,광장동,서울특별시 광진구 아차산로76길 34,소화전,미견인
2022-06-05 10:17:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-06-05 10:28:00,10000,자양동,서울특별시 광진구 아차산로 320,보도,미견인
2022-06-05 10:54:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-05 11:37:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-05 12:54:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-06-05 13:43:00,32000,자양동,224-17,보도,미견인
2022-06-05 13:43:00,32000,구의동,강변역 4번 출구,안전지대,미견인
2022-06-05 13:55:00,40000,중곡동,서울특별시 광진구 능동로 415,버스정류소,미견인
2022-06-05 14:29:00,40000,구의동,서울특별시 광진구 광나루로 508,보도,미견인
2022-06-05 14:38:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-05 14:45:00,40000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-06-05 14:47:00,32000,중곡동,서울특별시 광진구 능동로 329,보도,미견인
2022-06-05 14:50:00,40000,중곡동,서울특별시 광진구 긴고랑로 16,버스정류소,미견인
2022-06-05 15:06:00,32000,중곡동,서울특별시 광진구 능동로 393,버스정류소,미견인
2022-06-05 15:06:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-06-05 15:08:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-06-05 15:11:00,40000,중곡동,서울특별시 광진구 능동로 415,버스정류소,미견인
2022-06-05 15:14:00,32000,중곡동,서울특별시 광진구 능동로 415,버스정류소,미견인
2022-06-05 15:24:00,32000,구의동,강변역 4번 출구,교통소통장애,미견인
2022-06-05 15:25:00,40000,중곡동,서울특별시 광진구 용마산로 84,버스정류소,미견인
2022-06-05 15:45:00,32000,중곡동,서울특별시 광진구 용마산로 46,버스정류소,미견인
2022-06-05 16:21:00,32000,자양동,서울특별시 광진구 뚝섬로52길 16,보도,미견인
2022-06-05 17:11:00,32000,중곡동,서울특별시 광진구 능동로 415-1,버스정류소,미견인
2022-06-05 17:12:00,40000,구의동,서울특별시 광진구 뚝섬로 742,횡단보도,미견인
