단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2023-01-02 13:54:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-02 14:05:00,32000,자양동,738,횡단보도,미견인
2023-01-02 14:24:00,32000,자양동,서울 광진구 자양동 57-14,교통소통장애,미견인
2023-01-02 14:25:00,32000,구의동,서울특별시 광진구 영화사로 76,보도,미견인
2023-01-02 14:26:00,32000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2023-01-02 14:42:00,50000,구의동,서울특별시 광진구 구의로 6,보도,미견인
2023-01-02 14:43:00,32000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-01-02 15:01:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-02 15:04:00,32000,능동,256-16,보도,미견인
2023-01-02 15:12:00,96000,구의동,강변 스파랜드 앞,보도,미견인
2023-01-02 15:43:00,32000,자양동,718-1,교차로,미견인
2023-01-02 15:47:00,32000,광장동,SK강평주유소 앞,보도,미견인
2023-01-02 15:48:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-01-02 15:59:00,32000,중곡동,서울 광진구 중곡동 51-12,소화전,견인처리
2023-01-02 16:03:00,40000,자양동,건대역약국 앞,횡단보도,미견인
2023-01-02 16:08:00,104000,구의동,구의동 금성빌라 앞,보도,미견인
2023-01-02 16:12:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-02 16:21:00,32000,광장동,SK강평주유소 앞,주차금지(황색점선)구역,미견인
2023-01-02 16:34:00,32000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-01-02 16:38:00,96000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-02 16:41:00,130000,구의동,현대2단지아파트 앞,주정차금지(황색실선)구역,미견인
2023-01-02 16:59:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-01-02 17:07:00,32000,중곡동,군자역 1번명품갤러리앞,주정차금지(황색실선)구역,미견인
2023-01-02 17:09:00,40000,중곡동,서울특별시 광진구 능동로38길 41,횡단보도,견인처리
2023-01-02 17:19:00,40000,구의동,아차산역 5번출구 앞,주정차금지(황색실선)구역,미견인
2023-01-02 17:25:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-01-02 18:00:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-01-02 18:02:00,32000,자양동,740,횡단보도,미견인
2023-01-02 18:03:00,32000,군자동,서울특별시 광진구 능동로 271-1,보도,미견인
2023-01-02 18:04:00,10000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-02 18:14:00,32000,군자동,서울특별시 광진구 군자로 76,보도,미견인
2023-01-02 18:18:00,96000,군자동,노인종합복지관 앞,주차금지(황색점선)구역,미견인
2023-01-02 18:46:00,32000,중곡동,서울특별시 광진구 용마산로 101,보도,미견인
2023-01-02 18:53:00,40000,자양동,204-1,보도,미견인
2023-01-02 18:53:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-02 18:54:00,40000,구의동,245-24,보도,미견인
2023-01-02 18:54:00,96000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2023-01-02 18:56:00,32000,중곡동,서울특별시 광진구 용마산로 113,보도,미견인
2023-01-02 19:02:00,32000,중곡동,서울특별시 광진구 용마산로 102,보도,미견인
2023-01-02 19:10:00,32000,중곡동,서울특별시 광진구 용마산로 98,버스정류소,미견인
2023-01-02 19:14:00,32000,중곡동,서울특별시 광진구 용마산로 93,보도,미견인
2023-01-02 19:15:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-01-02 19:18:00,40000,중곡동,서울특별시 광진구 용마산로 91,보도,미견인
2023-01-02 19:24:00,32000,구의동,국민은행 앞,횡단보도,미견인
2023-01-02 19:28:00,50000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-02 19:34:00,40000,자양동,729-1,횡단보도,미견인
2023-01-02 19:38:00,40000,중곡동,서울특별시 광진구 긴고랑로 48,버스정류소,미견인
2023-01-02 19:44:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2023-01-02 19:48:00,40000,중곡동,서울특별시 광진구 긴고랑로 35,보도,미견인
2023-01-02 20:10:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-02 21:28:00,40000,광장동,484,횡단보도,미견인
2023-01-02 22:01:00,80000,화양동,495-8,특별구역,미견인
2023-01-02 22:01:00,40000,광장동,554-7,교차로,미견인
2023-01-03 02:47:00,40000,자양동,718-1,교차로,미견인
2023-01-03 07:02:00,40000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-01-03 07:02:00,32000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-03 07:17:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-01-03 07:57:00,32000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-03 08:06:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-01-03 09:07:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2023-01-03 09:09:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-03 09:20:00,40000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-01-03 10:17:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-01-03 10:17:00,40000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2023-01-03 10:18:00,32000,화양동,건대입구 3번 출구 앞,횡단보도,미견인
2023-01-03 10:27:00,96000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-03 11:02:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-01-03 11:10:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2023-01-03 11:24:00,96000,자양동,성자초등학교 옆,주차금지(황색점선)구역,미견인
2023-01-03 11:46:00,32000,화양동,서울특별시 광진구 아차산로 205,보도,미견인
2023-01-03 11:50:00,32000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2023-01-03 11:59:00,32000,중곡동,맘스터치 앞,주정차금지(황색실선)구역,미견인
2023-01-03 12:07:00,40000,중곡동,서울특별시 광진구 능동로 372,보도,미견인
2023-01-03 12:11:00,40000,군자동,광진광장,안전지대,미견인
2023-01-03 12:37:00,32000,중곡동,서울특별시 광진구 능동로 378,보도,미견인
2023-01-03 12:45:00,40000,자양동,712,버스정류소,미견인
2023-01-03 13:56:00,32000,중곡동,서울특별시 광진구 면목로 156,보도,미견인
2023-01-03 14:09:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-01-03 14:16:00,40000,자양동,794-10,보도,미견인
2023-01-03 14:27:00,40000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-01-03 14:31:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2023-01-03 14:33:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-01-03 15:31:00,40000,군자동,군자빌딩,주정차금지(황색실선)구역,미견인
2023-01-03 16:12:00,16000,자양동,한국보건의료인 국가시험원 앞,보도,미견인
2023-01-03 16:14:00,32000,중곡동,서울 광진구 중곡동 266-5,보도,미견인
2023-01-03 16:55:00,32000,군자동,군자 메가박스 앞,주차금지(황색점선)구역,미견인
2023-01-03 17:10:00,32000,광장동,SK강평주유소 앞,주차금지(황색점선)구역,미견인
2023-01-03 17:25:00,40000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2023-01-03 17:27:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-03 17:29:00,32000,구의동,구의동 웰츠타워 앞,횡단보도,미견인
2023-01-03 17:34:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2023-01-03 17:58:00,40000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2023-01-03 18:05:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-03 18:30:00,32000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-01-03 18:30:00,50000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-03 18:38:00,40000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-01-03 18:59:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-03 19:12:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-03 19:13:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-03 19:19:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-03 19:25:00,32000,광장동,238,보도,미견인
2023-01-03 19:53:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2023-01-03 19:56:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-01-03 20:00:00,40000,중곡동,440,버스정류소,미견인
2023-01-03 20:04:00,32000,자양동,740,횡단보도,미견인
2023-01-03 20:40:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-01-03 20:43:00,16000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2023-01-03 20:44:00,50000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2023-01-03 21:29:00,32000,자양동,건대역약국 앞,교통소통장애,미견인
2023-01-03 21:53:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-01-03 21:55:00,32000,광장동,453-7,교차로,미견인
2023-01-03 21:58:00,32000,광장동,486-1,교차로,미견인
2023-01-03 22:00:00,40000,자양동,204-1,보도,미견인
2023-01-04 07:02:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-04 07:09:00,40000,화양동,건국대병원 맞은편,주정차금지(황색실선)구역,미견인
2023-01-04 07:18:00,40000,광장동,광현교회 앞,주차금지(황색점선)구역,미견인
2023-01-04 07:32:00,40000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-01-04 07:47:00,40000,광장동,광현교회 앞,횡단보도,미견인
2023-01-04 08:15:00,40000,자양동,816-57,교차로,미견인
2023-01-04 08:33:00,32000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2023-01-04 08:35:00,32000,자양동,서울 광진구 구의동 600,교통소통장애,미견인
2023-01-04 08:47:00,40000,자양동,서울 광진구 자양동 732-2,보도,미견인
2023-01-04 08:50:00,32000,광장동,서울 광진구 광장동 100,안전지대,미견인
2023-01-04 08:50:00,40000,자양동,서울 광진구 자양동 742,도로 모퉁이,미견인
2023-01-04 08:51:00,32000,광장동,서울 광진구 광장동 100,안전지대,미견인
2023-01-04 08:51:00,40000,광장동,서울 광진구 광장동 100,안전지대,미견인
2023-01-04 08:52:00,32000,광장동,서울 광진구 광장동 100,안전지대,미견인
2023-01-04 09:05:00,32000,구의동,지너스타워 주차장 앞,교통소통장애,미견인
2023-01-04 09:06:00,40000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2023-01-04 09:20:00,32000,광장동,서울 광진구 광장동 172-8,횡단보도,미견인
2023-01-04 09:21:00,32000,광장동,서울 광진구 광장동 172-8,횡단보도,미견인
2023-01-04 09:33:00,40000,화양동,서울특별시 광진구 능동로19길 47,교통소통장애,미견인
2023-01-04 09:43:00,32000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-01-04 09:52:00,32000,자양동,712,보도,미견인
2023-01-04 09:55:00,32000,자양동,794-10,보도,미견인
2023-01-04 10:00:00,32000,구의동,서울 광진구 구의동 114,교통소통장애,미견인
2023-01-04 10:27:00,32000,군자동,광진광장,주차금지(황색점선)구역,미견인
2023-01-04 10:41:00,104000,구의동,서울 광진구 구의동 131,교통소통장애,미견인
2023-01-04 10:44:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-04 11:04:00,50000,구의동,203-27,보도,미견인
2023-01-04 11:21:00,32000,구의동,구의동 웰츠타워 앞,주정차금지(황색실선)구역,미견인
2023-01-04 11:28:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-01-04 11:36:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-04 11:41:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-04 12:15:00,40000,자양동,2-76,보도,미견인
2023-01-04 12:29:00,40000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-01-04 12:39:00,32000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2023-01-04 12:40:00,40000,중곡동,서울특별시 광진구 면목로 154,보도,미견인
2023-01-04 12:40:00,40000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2023-01-04 12:57:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2023-01-04 13:01:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-01-04 13:10:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-04 13:31:00,32000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-04 13:41:00,40000,자양동,서울특별시 광진구 아차산로 192,교통소통장애,미견인
2023-01-04 13:43:00,50000,자양동,서울 광진구 자양동 23-2,교통소통장애,미견인
2023-01-04 13:44:00,32000,자양동,서울 광진구 자양동 23-2,교통소통장애,미견인
2023-01-04 13:45:00,40000,자양동,서울 광진구 자양동 23-2,교통소통장애,미견인
2023-01-04 13:54:00,32000,화양동,서울 광진구 화양동 12-63,교통소통장애,미견인
2023-01-04 14:21:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-01-04 15:00:00,32000,능동,279-2,보도,미견인
2023-01-04 15:13:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-04 15:17:00,32000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2023-01-04 15:18:00,32000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2023-01-04 15:24:00,40000,군자동,스테이더디자이너스 군자 인근,주정차금지(황색실선)구역,미견인
2023-01-04 15:34:00,120000,군자동,노인종합복지관 앞,주차금지(황색점선)구역,미견인
2023-01-04 16:31:00,32000,구의동,현대2단지아파트 앞,주정차금지(황색실선)구역,미견인
2023-01-04 16:59:00,40000,능동,서울시민안전체험관 앞,주차금지(황색점선)구역,미견인
2023-01-04 17:04:00,32000,구의동,구의동 웰츠타워 앞,횡단보도,미견인
2023-01-04 17:04:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-01-04 17:06:00,32000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-01-04 17:23:00,32000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2023-01-04 17:29:00,32000,광장동,238,보도,미견인
2023-01-04 18:00:00,32000,중곡동,서울특별시 광진구 용마산로 36,보도,미견인
2023-01-04 18:03:00,32000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-04 18:06:00,32000,자양동,740,횡단보도,미견인
2023-01-04 18:08:00,40000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-04 18:25:00,10000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-01-04 18:46:00,32000,중곡동,서울특별시 광진구 능동로 366,보도,미견인
2023-01-04 18:56:00,40000,중곡동,서울특별시 광진구 긴고랑로20길 3,버스정류소,미견인
2023-01-04 19:06:00,40000,중곡동,서울특별시 광진구 용마산로 84,보도,미견인
2023-01-04 19:09:00,32000,중곡동,서울특별시 광진구 용마산로 86,보도,미견인
2023-01-04 19:14:00,32000,중곡동,서울특별시 광진구 용마산로 97,보도,미견인
2023-01-04 19:16:00,32000,중곡동,서울특별시 광진구 용마산로 101,보도,미견인
2023-01-04 19:18:00,40000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-01-04 19:19:00,10000,구의동,203-27,보도,미견인
2023-01-04 19:20:00,32000,구의동,66-63,보도,미견인
2023-01-04 19:24:00,40000,광장동,서울 광진구 광장동 535-1,교통소통장애,미견인
2023-01-04 19:24:00,40000,광장동,서울 광진구 광장동 535-1,교통소통장애,미견인
2023-01-04 19:25:00,40000,광장동,서울 광진구 광장동 535-1,교통소통장애,미견인
2023-01-04 19:26:00,32000,중곡동,서울특별시 광진구 긴고랑로 90,횡단보도,미견인
2023-01-04 19:26:00,40000,군자동,두산위브 앞,주정차금지(황색실선)구역,미견인
2023-01-04 19:35:00,40000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2023-01-04 19:38:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2023-01-04 19:42:00,40000,중곡동,서울특별시 광진구 면목로12길 3,교통소통장애,미견인
2023-01-04 19:43:00,32000,중곡동,서울 광진구 중곡동 265-1,교통소통장애,미견인
2023-01-04 19:45:00,32000,중곡동,서울 광진구 중곡동 264-6,보도,견인처리
2023-01-04 19:47:00,40000,중곡동,서울특별시 광진구 면목로 113-1,보도,미견인
2023-01-04 19:49:00,40000,중곡동,서울특별시 광진구 능동로 지하 417,소화전,견인처리
2023-01-04 19:50:00,50000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-01-04 20:02:00,32000,자양동,639,횡단보도,미견인
2023-01-04 20:06:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-01-04 20:08:00,40000,자양동,595-30,횡단보도,미견인
2023-01-04 20:09:00,40000,구의동,서울특별시 광진구 구의강변로 106,교통소통장애,미견인
2023-01-04 20:42:00,40000,구의동,서울 광진구 구의동 246-21,교통소통장애,미견인
2023-01-04 20:42:00,40000,구의동,서울 광진구 구의동 246-21,교통소통장애,미견인
2023-01-04 20:43:00,32000,구의동,서울 광진구 구의동 252-22,교통소통장애,미견인
2023-01-04 21:10:00,40000,중곡동,264-1,보도,미견인
2023-01-04 21:20:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-01-04 21:33:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-01-04 21:54:00,80000,광장동,453-7,특별구역,미견인
2023-01-04 21:59:00,40000,광장동,486-1,교차로,미견인
2023-01-04 22:02:00,40000,광장동,486-1,버스정류소,미견인
2023-01-04 22:04:00,32000,광장동,484,버스정류소,미견인
2023-01-05 07:05:00,40000,군자동,광진광장,안전지대,미견인
2023-01-05 07:15:00,64000,중곡동,서울 광진구 중곡동 438-3,교통소통장애,미견인
2023-01-05 07:33:00,40000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2023-01-05 07:37:00,32000,광장동,112,보도,미견인
2023-01-05 08:18:00,32000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-01-05 08:38:00,32000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2023-01-05 09:19:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-01-05 10:11:00,32000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-01-05 10:25:00,120000,중곡동,신성그랜드타워 앞,보도,미견인
2023-01-05 10:43:00,40000,중곡동,맘스터치 앞,주정차금지(황색실선)구역,미견인
2023-01-05 10:56:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-01-05 11:16:00,32000,중곡동,109-28,버스정류소,미견인
2023-01-05 11:24:00,32000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-01-05 11:24:00,32000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2023-01-05 11:38:00,32000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-01-05 11:40:00,80000,광장동,320-4,특별구역,미견인
2023-01-05 11:43:00,64000,광장동,320-4,특별구역,미견인
