단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-12-02 17:38:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-02 17:40:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-12-02 17:43:00,32000,중곡동,277-6,횡단보도,미견인
2022-12-02 17:46:00,40000,중곡동,서울특별시 광진구 긴고랑로 40,횡단보도,미견인
2022-12-02 17:48:00,40000,중곡동,277-6,횡단보도,미견인
2022-12-02 17:51:00,40000,중곡동,서울특별시 광진구 긴고랑로 31,보도,미견인
2022-12-02 17:56:00,32000,중곡동,서울특별시 광진구 면목로 116,보도,미견인
2022-12-02 18:01:00,40000,중곡동,서울특별시 광진구 긴고랑로 22-1,보도,미견인
2022-12-02 18:10:00,40000,중곡동,서울특별시 광진구 긴고랑로 24,보도,미견인
2022-12-02 18:15:00,32000,중곡동,서울특별시 광진구 긴고랑로 28,보도,미견인
2022-12-02 18:16:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-12-02 18:18:00,50000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-12-02 18:19:00,32000,중곡동,서울특별시 광진구 면목로 103,보도,미견인
2022-12-02 18:19:00,50000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-12-02 18:42:00,40000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2022-12-02 18:44:00,40000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-12-02 18:45:00,32000,중곡동,서울특별시 광진구 면목로 126,보도,미견인
2022-12-02 18:45:00,40000,구의동,251-43,횡단보도,미견인
2022-12-02 18:59:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-12-02 19:01:00,32000,자양동,성동초등학교 앞,교통소통장애,미견인
2022-12-02 19:18:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-12-02 19:26:00,32000,자양동,성동초등학교 앞,교통소통장애,미견인
2022-12-02 20:10:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-02 20:14:00,32000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-12-02 20:21:00,32000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-12-02 20:24:00,40000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-02 20:29:00,32000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-12-02 20:45:00,32000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-12-02 20:45:00,32000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2022-12-02 20:51:00,32000,화양동,건국대병원 맞은편,주정차금지(황색실선)구역,미견인
2022-12-02 21:21:00,32000,자양동,605-5,횡단보도,미견인
2022-12-02 21:32:00,8000,자양동,595-31,횡단보도,미견인
2022-12-02 21:49:00,80000,광장동,245-2,특별구역,미견인
2022-12-02 22:14:00,32000,광장동,282-5,횡단보도,미견인
2022-12-02 23:24:00,32000,자양동,853-3,교차로,미견인
2022-12-03 00:28:00,40000,중곡동,서울특별시 광진구 동일로72길 23-1,보도,미견인
2022-12-03 02:57:00,50000,중곡동,50-57,횡단보도,미견인
2022-12-03 03:19:00,40000,능동,서울특별시 광진구 능동로 298,보도,미견인
2022-12-03 07:52:00,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2022-12-03 08:00:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 08:31:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2022-12-03 10:35:00,32000,구의동,서울특별시 광진구 광나루로 528,보도,미견인
2022-12-03 10:36:00,32000,중곡동,669,보도,미견인
2022-12-03 11:35:00,32000,광장동,486-1,버스정류소,미견인
2022-12-03 12:12:00,32000,구의동,서울특별시 광진구 자양로 291,보도,미견인
2022-12-03 12:50:00,32000,광장동,396-2,보도,미견인
2022-12-03 12:53:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 13:01:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 13:07:00,40000,광장동,238,횡단보도,미견인
2022-12-03 14:42:00,40000,중곡동,서울특별시 광진구 긴고랑로 40 대한빌딩,보도,미견인
2022-12-03 14:42:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-12-03 14:46:00,32000,중곡동,서울특별시 광진구 긴고랑로 41 대화탕,보도,미견인
2022-12-03 14:49:00,32000,중곡동,서울특별시 광진구 긴고랑로 39-2,보도,미견인
2022-12-03 14:51:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 14:52:00,32000,중곡동,서울특별시 광진구 긴고랑로 35,보도,미견인
2022-12-03 14:56:00,40000,중곡동,서울특별시 광진구 긴고랑로 31,보도,미견인
2022-12-03 14:58:00,40000,자양동,640,횡단보도,미견인
2022-12-03 15:00:00,40000,중곡동,서울특별시 광진구 긴고랑로 31,보도,미견인
2022-12-03 15:05:00,32000,중곡동,서울특별시 광진구 면목로 105,보도,미견인
2022-12-03 15:09:00,40000,중곡동,서울특별시 광진구 긴고랑로 24,보도,미견인
2022-12-03 15:16:00,32000,중곡동,서울특별시 광진구 긴고랑로 43 넥스트 플래닛,버스정류소,미견인
2022-12-03 15:27:00,32000,중곡동,150-196,횡단보도,미견인
2022-12-03 15:27:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 15:55:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 15:56:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-12-03 16:04:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-12-03 16:16:00,32000,구의동,서울특별시 광진구 구의강변로 51 201호,보도,미견인
2022-12-03 16:16:00,32000,자양동,859,횡단보도,미견인
2022-12-03 16:19:00,32000,자양동,서울특별시 광진구 구의강변로 11,횡단보도,미견인
2022-12-03 17:10:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2022-12-03 17:10:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 17:44:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 17:50:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 18:12:00,32000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2022-12-03 18:14:00,32000,자양동,728-1,보도,미견인
2022-12-03 18:15:00,32000,자양동,728-1,보도,미견인
2022-12-03 19:19:00,40000,구의동,서울특별시 광진구 뚝섬로 741,보도,미견인
2022-12-03 19:34:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-03 20:33:00,32000,중곡동,273-1,횡단보도,미견인
2022-12-03 21:45:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-12-03 23:12:00,32000,자양동,서울특별시 광진구 뚝섬로56길 22,보도,미견인
2022-12-03 23:40:00,40000,구의동,서울특별시 광진구 구의강변로 22,횡단보도,미견인
2022-12-04 01:50:00,40000,군자동,473-21,보도,미견인
2022-12-04 04:15:00,32000,자양동,610-44,교차로,미견인
2022-12-04 07:14:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-12-04 07:16:00,40000,광장동,486-1,교차로,미견인
2022-12-04 07:33:00,32000,구의동,지너스타워 주차장 앞,교통소통장애,미견인
2022-12-04 07:34:00,32000,구의동,지너스타워 주차장 앞,교통소통장애,미견인
2022-12-04 12:25:00,32000,화양동,May-39,보도,미견인
2022-12-04 12:37:00,32000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2022-12-04 13:14:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-12-04 13:31:00,40000,광장동,486-1,버스정류소,미견인
2022-12-04 13:37:00,40000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-12-04 13:51:00,32000,중곡동,서울특별시 광진구 능동로 415-1,횡단보도,미견인
2022-12-04 14:31:00,40000,구의동,지너스타워 주차장 앞,교통소통장애,미견인
2022-12-04 14:39:00,32000,중곡동,서울특별시 광진구 면목로 120,보도,미견인
2022-12-04 14:45:00,40000,중곡동,241-58,버스정류소,미견인
2022-12-04 14:51:00,32000,중곡동,서울특별시 광진구 긴고랑로20길 3,버스정류소,미견인
2022-12-04 14:55:00,32000,중곡동,150-196,횡단보도,미견인
2022-12-04 15:01:00,40000,중곡동,277-1,횡단보도,미견인
2022-12-04 15:07:00,32000,중곡동,서울특별시 광진구 능동로 386,보도,미견인
2022-12-04 15:13:00,40000,중곡동,29-70,횡단보도,미견인
2022-12-04 15:15:00,40000,화양동,29-22,보도,미견인
2022-12-04 15:15:00,40000,화양동,29-39,보도,미견인
2022-12-04 15:17:00,32000,중곡동,서울특별시 광진구 능동로 415,버스정류소,미견인
2022-12-04 15:20:00,40000,중곡동,서울특별시 광진구 능동로 399,보도,미견인
2022-12-04 15:38:00,40000,구의동,서울특별시 광진구 광나루로 514,보도,미견인
2022-12-04 15:45:00,80000,자양동,04-05,특별구역,미견인
2022-12-04 15:52:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-12-04 15:59:00,32000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-12-04 16:33:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-12-04 16:54:00,50000,자양동,건대역약국 앞,횡단보도,미견인
2022-12-04 17:09:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-04 17:23:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-12-04 17:39:00,32000,광장동,484,횡단보도,미견인
2022-12-04 17:41:00,32000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-12-04 17:43:00,8000,광장동,486-1,교차로,미견인
2022-12-04 18:58:00,32000,자양동,서울특별시 광진구 동일로12길 28,교차로,미견인
2022-12-04 18:58:00,32000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2022-12-04 19:45:00,32000,화양동,164-2,보도,미견인
2022-12-04 19:45:00,32000,구의동,동서울터미널 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-04 19:46:00,32000,화양동,94-73,보도,미견인
2022-12-04 19:57:00,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2022-12-04 20:44:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-12-04 20:56:00,64000,광장동,246-12,특별구역,미견인
2022-12-04 21:27:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-12-05 00:31:00,32000,자양동,553-517,횡단보도,미견인
2022-12-05 07:12:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-12-05 08:02:00,96000,구의동,구의동 금성빌라 앞,주차금지(황색점선)구역,미견인
2022-12-05 09:02:00,32000,군자동,서울특별시 광진구 천호대로 512-2,보도,미견인
2022-12-05 09:14:00,40000,구의동,구의동 금성빌라 앞,횡단보도,미견인
2022-12-05 09:27:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2022-12-05 09:34:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-05 09:57:00,32000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-12-05 10:05:00,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인
2022-12-05 10:14:00,10000,구의동,구의동 금성빌라 앞,주차금지(황색점선)구역,미견인
2022-12-05 10:56:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-12-05 11:03:00,40000,군자동,두산위브 앞,주정차금지(황색실선)구역,미견인
2022-12-05 11:09:00,32000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-12-05 11:49:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-12-05 12:54:00,32000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-12-05 13:45:00,32000,구의동,현대2단지아파트 앞,주정차금지(황색실선)구역,미견인
2022-12-05 13:58:00,40000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-12-05 14:03:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-05 14:07:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-12-05 14:15:00,40000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-12-05 14:19:00,32000,광장동,서울특별시 광진구 아차산로78길 90,보도,미견인
2022-12-05 14:21:00,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인
2022-12-05 14:54:00,120000,군자동,노인종합복지관 앞,보도,미견인
2022-12-05 15:08:00,32000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2022-12-05 15:18:00,40000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-12-05 15:21:00,40000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-12-05 15:37:00,40000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-12-05 15:44:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-05 15:51:00,96000,자양동,이튼타워리버3차 앞,주차금지(황색점선)구역,미견인
2022-12-05 16:19:00,32000,화양동,서울 광진구 화양동 113-1,도로 모퉁이,미견인
2022-12-05 16:20:00,32000,화양동,서울특별시 광진구 능동로19길 35,교통소통장애,미견인
2022-12-05 16:21:00,32000,화양동,서울특별시 광진구 능동로19길 35,교통소통장애,미견인
2022-12-05 16:24:00,40000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2022-12-05 16:30:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-12-05 16:51:00,40000,군자동,두산위브 앞,주정차금지(황색실선)구역,미견인
2022-12-05 17:07:00,40000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인
2022-12-05 17:13:00,40000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:14:00,40000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:15:00,32000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:16:00,32000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:18:00,32000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:19:00,32000,자양동,서울특별시 광진구 아차산로 345,교통소통장애,미견인
2022-12-05 17:48:00,32000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2022-12-05 18:25:00,40000,중곡동,서울특별시 광진구 영화사로 17,버스정류소,미견인
2022-12-05 18:35:00,40000,중곡동,150-196,횡단보도,미견인
2022-12-05 18:36:00,40000,능동,서울특별시 광진구 능동로 266,보도,미견인
2022-12-05 18:39:00,40000,중곡동,277-1,횡단보도,미견인
2022-12-05 18:47:00,40000,중곡동,서울특별시 광진구 긴고랑로 47,보도,미견인
2022-12-05 18:50:00,32000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2022-12-05 19:18:00,32000,화양동,서울특별시 광진구 광나루로20길 23,교통소통장애,미견인
2022-12-05 19:19:00,40000,화양동,서울특별시 광진구 광나루로20길 23,교통소통장애,미견인
2022-12-05 19:19:00,32000,화양동,서울특별시 광진구 광나루로20길 23,교통소통장애,미견인
2022-12-05 19:27:00,40000,화양동,서울 광진구 화양동 111-219,도로 모퉁이,미견인
2022-12-05 19:29:00,32000,화양동,서울 광진구 화양동 110-41,도로 모퉁이,미견인
2022-12-05 19:32:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-12-05 19:39:00,32000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-12-05 20:02:00,50000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-12-05 20:02:00,40000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2022-12-05 20:04:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-12-05 20:06:00,40000,능동,서울특별시 광진구 능동로 266,보도,미견인
2022-12-05 20:08:00,32000,능동,서울특별시 광진구 능동로 266,보도,미견인
2022-12-05 20:13:00,40000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-12-05 20:21:00,40000,자양동,681-3,보도,미견인
2022-12-05 20:30:00,32000,중곡동,공원약국 앞,주정차금지(황색실선)구역,미견인
2022-12-05 21:05:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-05 21:07:00,40000,중곡동,서울특별시 광진구 용마산로 68,보도,미견인
2022-12-05 21:43:00,40000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2022-12-05 22:34:00,40000,광장동,서울특별시 광진구 광장로 76,횡단보도,미견인
2022-12-05 23:36:00,40000,자양동,서울특별시 광진구 뚝섬로52길 26,횡단보도,미견인
2022-12-05 23:40:00,32000,자양동,서울특별시 광진구 자양번영로6길 68,횡단보도,미견인
2022-12-05 23:51:00,32000,화양동,서울특별시 광진구 능동로 183,횡단보도,미견인
2022-12-06 07:04:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-12-06 07:06:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-12-06 07:47:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-12-06 08:07:00,8000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2022-12-06 08:09:00,96000,구의동,613-16,특별구역,미견인
2022-12-06 08:55:00,40000,구의동,아차산역 5번출구 앞,교차로,미견인
2022-12-06 09:07:00,32000,구의동,국민은행 앞,횡단보도,미견인
2022-12-06 09:43:00,32000,자양동,611-2,횡단보도,미견인
2022-12-06 09:49:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-12-06 10:03:00,32000,자양동,227-40,소화전,미견인
2022-12-06 10:21:00,40000,중곡동,중곡문화체육센터 앞,횡단보도,미견인
2022-12-06 10:26:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-06 10:46:00,40000,군자동,두산위브 앞,주정차금지(황색실선)구역,미견인
2022-12-06 11:01:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2022-12-06 11:52:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-12-06 11:56:00,32000,화양동,서울특별시 광진구 아차산로 205,보도,미견인
2022-12-06 12:26:00,32000,중곡동,고신경정신과의원 앞,횡단보도,미견인
2022-12-06 13:13:00,40000,중곡동,우리은행 앞,횡단보도,미견인
2022-12-06 13:40:00,32000,광장동,561,횡단보도,미견인
2022-12-06 13:50:00,32000,구의동,구의동 웰츠타워 앞,주정차금지(황색실선)구역,미견인
