단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2023-02-01 18:12:00,32000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2023-02-01 18:20:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-01 18:32:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-01 19:12:00,32000,자양동,서울특별시 광진구 자양로13가길 2,횡단보도,견인처리
2023-02-01 19:20:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-01 19:26:00,32000,군자동,군자 메가박스 앞,횡단보도,미견인
2023-02-01 19:39:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-01 19:46:00,32000,화양동,서울 광진구 화양동 46-22,교통소통장애,미견인
2023-02-01 19:51:00,40000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2023-02-01 19:55:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-01 20:03:00,32000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2023-02-01 20:04:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2023-02-01 20:37:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-01 20:46:00,32000,군자동,군자 메가박스 앞,주차금지(황색점선)구역,미견인
2023-02-01 21:09:00,32000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2023-02-01 21:13:00,32000,화양동,건대입구 3번 출구 앞,주정차금지(황색실선)구역,미견인
2023-02-01 21:29:00,40000,중곡동,서울 광진구 중곡동 191-120,보도,미견인
2023-02-01 22:33:00,32000,광장동,486-1,교차로,미견인
2023-02-02 00:56:00,40000,구의동,587-54,보도,미견인
2023-02-02 07:08:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-02 07:10:00,8000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-02 07:19:00,32000,구의동,강변역 4번 출구,횡단보도,미견인
2023-02-02 07:33:00,32000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2023-02-02 07:42:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-02 08:06:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2023-02-02 08:28:00,40000,자양동,853-3,교차로,미견인
2023-02-02 09:51:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-02-02 10:05:00,96000,구의동,구의동 금성빌라 앞,횡단보도,미견인
2023-02-02 10:22:00,40000,광장동,광현교회 앞,횡단보도,미견인
2023-02-02 10:24:00,96000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2023-02-02 10:32:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-02 10:59:00,96000,중곡동,신성그랜드타워 앞,보도,미견인
2023-02-02 11:22:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-02 11:26:00,50000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 11:37:00,32000,구의동,강변역 4번 출구,안전지대,미견인
2023-02-02 11:37:00,40000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인
2023-02-02 11:39:00,40000,중곡동,서울 광진구 중곡동 675,보도,미견인
2023-02-02 13:04:00,50000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-02-02 13:24:00,40000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 13:24:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-02 13:31:00,32000,중곡동,서울 광진구 중곡동 647-17,보도,미견인
2023-02-02 13:34:00,32000,중곡동,서울 광진구 중곡동 647-21,보도,미견인
2023-02-02 13:39:00,40000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2023-02-02 13:45:00,40000,중곡동,서울 광진구 중곡동 132-24,보도,미견인
2023-02-02 13:48:00,32000,중곡동,서울 광진구 중곡동 132-24,보도,미견인
2023-02-02 13:52:00,40000,능동,서울 광진구 능동 246-10,보도,미견인
2023-02-02 13:55:00,40000,능동,서울 광진구 능동 246-9,보도,미견인
2023-02-02 14:00:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2023-02-02 14:06:00,40000,능동,서울 광진구 능동 246-5,보도,미견인
2023-02-02 14:12:00,32000,능동,서울 광진구 능동 246-9,보도,미견인
2023-02-02 14:23:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-02-02 14:36:00,32000,자양동,서울 광진구 자양동 508-9,보도,미견인
2023-02-02 14:39:00,32000,중곡동,서울특별시 광진구 긴고랑로 71,버스정류소,미견인
2023-02-02 15:01:00,32000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-02-02 15:03:00,32000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-02-02 15:04:00,16000,군자동,군자 메가박스 앞,주차금지(황색점선)구역,미견인
2023-02-02 15:20:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-02 15:41:00,40000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-02-02 15:53:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 15:55:00,32000,광장동,서울 광진구 광장동 141-2,횡단보도,미견인
2023-02-02 16:10:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-02 16:39:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 16:44:00,96000,중곡동,신성그랜드타워 앞,보도,미견인
2023-02-02 17:11:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-02-02 17:12:00,40000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인
2023-02-02 17:29:00,32000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-02-02 17:32:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 17:41:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-02 17:44:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-02 18:46:00,32000,자양동,627,횡단보도,미견인
2023-02-02 18:49:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2023-02-02 18:54:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-02 19:56:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-02 20:42:00,32000,자양동,자양동 동제한의원 앞,주차금지(황색점선)구역,미견인
2023-02-02 20:53:00,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-02-02 21:02:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2023-02-02 21:27:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-02 21:54:00,32000,자양동,794-9,보도,미견인
2023-02-02 22:31:00,32000,광장동,486-1,교차로,견인처리
2023-02-02 23:42:00,32000,중곡동,서울 광진구 중곡동 191-120,보도,미견인
2023-02-03 07:01:00,32000,구의동,프라임아파트 정문(213동),주차금지(황색점선)구역,미견인
2023-02-03 07:06:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 07:06:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2023-02-03 07:06:00,32000,구의동,현대2단지아파트 앞,횡단보도,미견인
2023-02-03 07:09:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-03 07:23:00,40000,능동,서울시민안전체험관 앞,주차금지(황색점선)구역,미견인
2023-02-03 07:27:00,32000,광장동,서울 광진구 광장동 141-2,보도,미견인
2023-02-03 08:10:00,32000,자양동,733-1,횡단보도,미견인
2023-02-03 08:41:00,32000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-02-03 08:51:00,40000,중곡동,중곡문화체육센터 앞,도로 모퉁이,미견인
2023-02-03 09:07:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 10:34:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-03 10:40:00,40000,능동,7호선 군자역 현대홈마트 인근,주정차금지(황색실선)구역,미견인
2023-02-03 10:47:00,32000,광장동,320-4,횡단보도,미견인
2023-02-03 11:00:00,32000,광장동,339-9,보도,미견인
2023-02-03 11:03:00,32000,군자동,48-19,횡단보도,미견인
2023-02-03 11:10:00,32000,화양동,건대입구 1번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-03 11:28:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-02-03 11:43:00,32000,광장동,334-12,보도,미견인
2023-02-03 12:01:00,32000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2023-02-03 12:06:00,32000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2023-02-03 13:13:00,40000,자양동,608-21,횡단보도,미견인
2023-02-03 13:36:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-03 13:51:00,40000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-02-03 14:19:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 14:22:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-02-03 14:28:00,32000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인
2023-02-03 14:40:00,32000,능동,엘림학원 앞,주차금지(황색점선)구역,미견인
2023-02-03 14:41:00,32000,자양동,서울 광진구 자양동 710-1,보도,미견인
2023-02-03 15:03:00,32000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2023-02-03 15:09:00,32000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2023-02-03 15:19:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 15:21:00,120000,중곡동,중곡지구대 앞,주차금지(황색점선)구역,미견인
2023-02-03 15:22:00,32000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인
2023-02-03 15:29:00,32000,중곡동,서울특별시 광진구 긴고랑로 21,보도,미견인
2023-02-03 15:41:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-02-03 15:53:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 15:56:00,40000,중곡동,서울 광진구 중곡동 131-9,보도,미견인
2023-02-03 16:02:00,32000,중곡동,신성슈퍼마켓 앞,도로 모퉁이,미견인
2023-02-03 16:11:00,32000,중곡동,서울 광진구 중곡동 264-1,보도,미견인
2023-02-03 16:14:00,32000,구의동,서울 광진구 구의동 593-14,보도,미견인
2023-02-03 16:14:00,40000,광장동,광현교회 앞,주차금지(황색점선)구역,미견인
2023-02-03 16:58:00,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2023-02-03 17:02:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2023-02-03 17:31:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-03 17:36:00,40000,자양동,서울 광진구 자양동 45-5,안전지대,미견인
2023-02-03 17:36:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2023-02-03 17:37:00,32000,자양동,서울 광진구 자양동 553-600,안전지대,미견인
2023-02-03 17:42:00,32000,구의동,구의동 웰츠타워 앞,주정차금지(황색실선)구역,미견인
2023-02-03 17:47:00,32000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2023-02-03 17:50:00,32000,자양동,이튼타워리버3차 앞,주차금지(황색점선)구역,미견인
2023-02-03 17:53:00,32000,중곡동,39-51,횡단보도,미견인
2023-02-03 17:53:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-03 18:37:00,32000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2023-02-03 18:54:00,32000,중곡동,서울 광진구 긴고랑로 43,버스정류소,미견인
2023-02-03 19:01:00,32000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인
2023-02-03 19:05:00,32000,중곡동,173-6,보도,미견인
2023-02-03 19:08:00,40000,중곡동,277-5,횡단보도,미견인
2023-02-03 19:11:00,32000,중곡동,서울특별시 광진구 긴고랑로 35,보도,미견인
2023-02-03 19:15:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 19:18:00,32000,중곡동,서울특별시 광진구 긴고랑로 16-1,보도,미견인
2023-02-03 19:18:00,50000,구의동,현대2단지아파트 앞,주정차금지(황색실선)구역,미견인
2023-02-03 19:29:00,32000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2023-02-03 19:41:00,32000,자양동,853,교차로,미견인
2023-02-03 19:43:00,32000,자양동,서울 광진구 자양동 749,도로 모퉁이,미견인
2023-02-03 19:43:00,32000,자양동,서울 광진구 자양동 749,교통소통장애,미견인
2023-02-03 19:44:00,96000,자양동,서울 광진구 자양동 749,교통소통장애,미견인
2023-02-03 19:45:00,32000,자양동,서울 광진구 자양동 749,교통소통장애,미견인
2023-02-03 20:06:00,40000,자양동,서울 광진구 자양동 632-29,교통소통장애,미견인
2023-02-03 20:12:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-03 20:19:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-03 20:32:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2023-02-03 20:42:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2023-02-03 20:43:00,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인
2023-02-03 20:46:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-03 20:59:00,32000,구의동,구의동 웰츠타워 앞,주정차금지(황색실선)구역,미견인
2023-02-03 21:13:00,32000,자양동,서울 광진구 자양동 7-7,보도,미견인
2023-02-03 21:20:00,32000,자양동,636-10,보도,미견인
2023-02-03 21:22:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2023-02-03 23:37:00,32000,중곡동,서울 광진구 중곡동 150-329,교통소통장애,미견인
2023-02-04 00:27:00,32000,자양동,서울특별시 광진구 능동로 69 보행로,보도,미견인
2023-02-04 02:19:00,32000,군자동,서울 광진구 군자동 55-1,보도,미견인
2023-02-04 02:42:00,40000,군자동,497,보도,미견인
2023-02-04 02:55:00,32000,광장동,서울특별시 광진구 아차산로70길 62,소화전,미견인
2023-02-04 02:56:00,40000,광장동,서울특별시 광진구 아차산로70길 62,소화전,미견인
2023-02-04 03:18:00,40000,자양동,서울 광진구 자양동 658-139,보도,미견인
2023-02-04 03:20:00,32000,자양동,서울 광진구 자양동 659-33,보도,미견인
2023-02-04 03:27:00,32000,군자동,서울 광진구 군자동 489,보도,미견인
2023-02-04 04:06:00,32000,자양동,718-1,교차로,미견인
2023-02-04 04:08:00,40000,자양동,718-1,교차로,미견인
2023-02-04 07:35:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-04 07:36:00,32000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2023-02-04 08:10:00,32000,구의동,서울 광진구 구의동 660,주차금지(황색점선)구역,미견인
2023-02-04 08:52:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-04 09:07:00,40000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2023-02-04 10:30:00,32000,자양동,서울 광진구 자양동 553-438,보도,미견인
2023-02-04 10:31:00,40000,자양동,서울특별시 광진구 뚝섬로 515,보도,미견인
2023-02-04 10:54:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-04 11:08:00,32000,구의동,동서울터미널 주차장 앞,횡단보도,미견인
2023-02-04 11:27:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-04 12:31:00,32000,화양동,건대입구 1번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-04 12:43:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-04 12:45:00,64000,구의동,220-40,특별구역,미견인
2023-02-04 12:48:00,32000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2023-02-04 12:51:00,40000,구의동,서울 광진구 구의동 234-7,보도,미견인
2023-02-04 12:53:00,32000,구의동,서울 광진구 구의동 234-7,보도,미견인
2023-02-04 12:55:00,32000,구의동,서울 광진구 구의동 233-2,보도,미견인
2023-02-04 12:57:00,32000,구의동,서울 광진구 구의동 233-27,보도,미견인
2023-02-04 13:00:00,50000,구의동,서울 광진구 구의동 230-1,보도,미견인
2023-02-04 13:05:00,32000,구의동,서울 광진구 구의동 227-17,보도,미견인
2023-02-04 13:07:00,40000,구의동,서울 광진구 구의동 225-42,보도,미견인
2023-02-04 13:10:00,32000,구의동,서울특별시 광진구 구의로 42,버스정류소,미견인
2023-02-04 13:24:00,40000,구의동,서울특별시 광진구 구의로 16,보도,미견인
2023-02-04 13:29:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-04 13:33:00,80000,구의동,서울특별시 광진구 아차산로51길 58,소화전,미견인
2023-02-04 13:47:00,40000,화양동,건대입구 1번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-04 13:59:00,32000,광장동,127-1,횡단보도,미견인
2023-02-04 14:28:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-04 14:44:00,32000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-04 15:04:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-04 16:04:00,40000,중곡동,39-51,횡단보도,미견인
2023-02-04 16:21:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-04 16:53:00,32000,광장동,서울 광진구 광장동 344-10,보도,미견인
2023-02-04 16:58:00,32000,광장동,서울 광진구 광장동 341-22,보도,미견인
2023-02-04 17:21:00,32000,군자동,서울 광진구 군자동 342-28,보도,미견인
2023-02-04 17:21:00,32000,자양동,712,버스정류소,미견인
2023-02-04 17:28:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-04 18:04:00,40000,광장동,572-2,보도,미견인
2023-02-04 18:37:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2023-02-04 18:53:00,32000,중곡동,263-1,보도,미견인
2023-02-04 19:06:00,40000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인
2023-02-04 19:12:00,32000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인
2023-02-04 19:19:00,32000,중곡동,277-1,횡단보도,미견인
2023-02-04 19:25:00,32000,중곡동,서울 광진구 중곡동 340-34,버스정류소,미견인
2023-02-04 19:28:00,40000,중곡동,277-2,횡단보도,미견인
2023-02-04 19:35:00,40000,중곡동,150-196,횡단보도,미견인
2023-02-04 19:51:00,40000,중곡동,서울 광진구 중곡동 245-1,보도,미견인
2023-02-04 19:55:00,40000,중곡동,서울 광진구 중곡동 247-7,보도,미견인
2023-02-04 20:03:00,32000,중곡동,서울 광진구 중곡동 239-39,보도,미견인
2023-02-04 20:09:00,32000,중곡동,서울 광진구 중곡동 247-5,보도,미견인
2023-02-04 20:21:00,40000,능동,어린이대공원 정문,주차금지(황색점선)구역,미견인
2023-02-04 20:30:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-04 21:39:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2023-02-04 23:39:00,32000,자양동,794-10,보도,미견인
2023-02-05 00:04:00,32000,화양동,114-13,교차로,미견인
2023-02-05 07:50:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-05 08:20:00,40000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2023-02-05 09:13:00,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2023-02-05 09:38:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2023-02-05 10:30:00,32000,구의동,243-6,횡단보도,미견인
2023-02-05 11:12:00,40000,자양동,510-6,보도,미견인
2023-02-05 11:16:00,32000,광장동,320-6,보도,미견인
2023-02-05 11:26:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-05 12:25:00,8000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-05 12:30:00,32000,군자동,서울 광진구 군자동 102-11,보도,미견인
2023-02-05 12:36:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2023-02-05 12:39:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2023-02-05 13:18:00,40000,자양동,서울 광진구 자양동 714,횡단보도,미견인
2023-02-05 13:53:00,32000,중곡동,서울 광진구 중곡동 166-13,보도,미견인
2023-02-05 13:54:00,40000,중곡동,서울 광진구 중곡동 166-13,버스정류소,미견인
2023-02-05 13:57:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2023-02-05 14:21:00,40000,광장동,320-4,횡단보도,미견인
2023-02-05 14:27:00,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2023-02-05 14:30:00,32000,자양동,794-10,횡단보도,미견인
2023-02-05 14:36:00,32000,구의동,200-10,횡단보도,미견인
2023-02-05 15:27:00,32000,구의동,587-53,보도,미견인
2023-02-05 15:42:00,32000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2023-02-05 16:11:00,32000,광장동,320-6,보도,미견인
2023-02-05 16:30:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2023-02-05 16:47:00,32000,중곡동,서울 광진구 중곡동 277-6,버스정류소,미견인
2023-02-05 16:53:00,32000,중곡동,서울 광진구 긴고랑로 43,버스정류소,미견인
2023-02-05 16:59:00,40000,중곡동,서울 광진구 중곡동 166-44,보도,미견인
2023-02-05 16:59:00,40000,자양동,728-1,보도,미견인
2023-02-05 17:01:00,32000,자양동,728-1,보도,미견인
2023-02-05 17:03:00,32000,중곡동,273-1,횡단보도,미견인
2023-02-05 17:04:00,32000,자양동,600-15,횡단보도,미견인
2023-02-05 17:05:00,32000,화양동,18-28,교차로,미견인
2023-02-05 17:08:00,32000,광장동,486-1,교차로,미견인
2023-02-05 17:09:00,32000,중곡동,서울 광진구 중곡동 273-1,버스정류소,미견인
2023-02-05 17:17:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-05 17:22:00,32000,중곡동,서울 광진구 중곡동 246-8,보도,미견인
2023-02-05 17:29:00,32000,중곡동,서울 광진구 중곡동 264-1,보도,미견인
2023-02-05 17:31:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2023-02-05 17:33:00,32000,중곡동,서울특별시 광진구 면목로 89,보도,미견인
2023-02-05 17:36:00,40000,중곡동,서울특별시 광진구 면목로 86,보도,미견인
2023-02-05 17:38:00,40000,자양동,775-10,교차로,미견인
2023-02-05 17:44:00,32000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인
2023-02-05 19:51:00,32000,자양동,서울 광진구 자양동 553-606,보도,미견인
2023-02-05 19:54:00,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2023-02-05 19:56:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2023-02-05 20:10:00,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
