단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-11-03 20:07:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-11-03 20:18:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-11-03 20:41:00,40000,자양동,서울특별시 광진구 능동로 50,안전지대,미견인
2022-11-03 20:41:00,40000,자양동,서울특별시 광진구 능동로 50,안전지대,미견인
2022-11-03 20:46:00,40000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2022-11-03 20:56:00,32000,중곡동,서울특별시 광진구 영화사로 17,버스정류소,미견인
2022-11-03 21:13:00,80000,중곡동,서울특별시 광진구 긴고랑로 85,특별구역,미견인
2022-11-03 21:15:00,32000,긴고랑로,149,소화전,미견인
2022-11-03 21:56:00,8000,중곡동,서울특별시 광진구 천호대로 537,보도,미견인
2022-11-03 21:58:00,40000,중곡동,서울특별시 광진구 천호대로 531-1,보도,미견인
2022-11-03 22:00:00,40000,광장동,484,버스정류소,미견인
2022-11-03 22:02:00,32000,광장동,484,버스정류소,미견인
2022-11-03 22:29:00,32000,중곡동,280-4,보도,미견인
2022-11-04 01:21:00,8000,자양동,553-517,횡단보도,미견인
2022-11-04 07:11:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-04 07:25:00,40000,구의동,강변 스파랜드 앞,횡단보도,미견인
2022-11-04 07:39:00,40000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-11-04 07:42:00,32000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 08:02:00,32000,중곡동,273-1,보도,미견인
2022-11-04 08:58:00,8000,중곡동,서울특별시 광진구 천호대로 531-1,보도,미견인
2022-11-04 09:01:00,40000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-11-04 09:30:00,32000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2022-11-04 10:14:00,32000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-11-04 12:25:00,32000,광장동,320-6,버스정류소,미견인
2022-11-04 13:06:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-11-04 13:18:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-11-04 13:24:00,96000,구의동,강변 스파랜드 앞,보도,미견인
2022-11-04 14:02:00,40000,중곡동,669,보도,미견인
2022-11-04 14:02:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 14:04:00,40000,중곡동,669,보도,미견인
2022-11-04 14:08:00,40000,중곡동,639-1,보도,미견인
2022-11-04 14:25:00,40000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-11-04 14:45:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 14:51:00,40000,군자동,464-2,보도,미견인
2022-11-04 14:54:00,32000,군자동,군자 메가박스 앞,주차금지(황색점선)구역,미견인
2022-11-04 15:18:00,40000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-11-04 15:24:00,32000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 16:01:00,40000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-11-04 16:15:00,32000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 16:29:00,32000,군자동,광진광장,주정차금지(황색실선)구역,미견인
2022-11-04 16:45:00,40000,광장동,광장 힐스테이 상가 건너편,주차금지(황색점선)구역,미견인
2022-11-04 16:48:00,40000,광장동,372-3,교차로,미견인
2022-11-04 16:51:00,32000,구의동,국민은행 앞,버스정류소,미견인
2022-11-04 17:40:00,32000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-11-04 17:42:00,40000,중곡동,MB모터스 옆,횡단보도,미견인
2022-11-04 17:46:00,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2022-11-04 17:47:00,120000,군자동,노인종합복지관 앞,주차금지(황색점선)구역,미견인
2022-11-04 17:50:00,32000,구의동,서울특별시 광진구 강변역로4길 34,횡단보도,미견인
2022-11-04 17:57:00,32000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-11-04 18:06:00,32000,구의동,강변 스파랜드 앞,교통소통장애,미견인
2022-11-04 18:15:00,32000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 18:25:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-11-04 18:31:00,32000,중곡동,453,버스정류소,미견인
2022-11-04 18:48:00,32000,중곡동,서울특별시 광진구 긴고랑로20길 3,버스정류소,미견인
2022-11-04 18:52:00,120000,광장동,486-1,특별구역,미견인
2022-11-04 18:54:00,96000,광장동,486-1,특별구역,미견인
2022-11-04 18:54:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-04 19:14:00,96000,구의동,구의동 금성빌라 앞,횡단보도,미견인
2022-11-04 19:16:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-11-04 19:20:00,32000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-11-04 19:23:00,40000,광장동,425-2,보도,미견인
2022-11-04 19:28:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-04 19:51:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-04 20:09:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-11-04 20:10:00,32000,자양동,794-10,보도,미견인
2022-11-04 20:13:00,50000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-11-04 20:16:00,32000,중곡동,서울특별시 광진구 능동로 399,보도,미견인
2022-11-04 20:35:00,32000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-11-04 20:37:00,32000,구의동,동서울터미널 주차장 앞,횡단보도,미견인
2022-11-04 20:39:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-11-04 20:46:00,50000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-11-04 20:55:00,32000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-11-04 20:59:00,32000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2022-11-04 20:59:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-04 21:01:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-11-04 21:37:00,32000,광장동,서울특별시 광진구 아차산로 627,보도,미견인
2022-11-04 21:46:00,32000,구의동,구의동 웰츠타워 앞,횡단보도,미견인
2022-11-04 21:50:00,32000,광장동,484,버스정류소,미견인
2022-11-04 22:42:00,32000,군자동,473-1,보도,미견인
2022-11-04 23:27:00,32000,구의동,서울특별시 광진구 아차산로 415,보도,미견인
2022-11-04 23:41:00,40000,중곡동,676,보도,미견인
2022-11-05 01:24:00,32000,중곡동,180-2,횡단보도,미견인
2022-11-05 03:26:00,40000,자양동,610-44,교차로,미견인
2022-11-05 05:04:00,32000,자양동,553-517,횡단보도,미견인
2022-11-05 07:37:00,32000,화양동,건대입구 1번 출구 앞,횡단보도,미견인
2022-11-05 07:40:00,32000,구의동,지너스타워 주차장 앞,교통소통장애,미견인
2022-11-05 07:42:00,40000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-11-05 07:55:00,32000,구의동,623-1,버스정류소,미견인
2022-11-05 09:16:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-05 09:28:00,32000,구의동,서울특별시 광진구 구의강변로 99,보도,미견인
2022-11-05 09:52:00,32000,중곡동,서울특별시 광진구 천호대로 537,보도,미견인
2022-11-05 10:54:00,40000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-11-05 12:07:00,32000,중곡동,660,보도,미견인
2022-11-05 12:13:00,32000,구의동,서울특별시 광진구 광나루로 528,보도,미견인
2022-11-05 12:23:00,40000,화양동,건대입구 1번 출구 앞,주차금지(황색점선)구역,미견인
2022-11-05 13:28:00,32000,광장동,서울특별시 광진구 아차산로66길 16,보도,미견인
2022-11-05 13:30:00,40000,중곡동,672,보도,미견인
2022-11-05 14:00:00,40000,군자동,세종대정문,주차금지(황색점선)구역,미견인
2022-11-05 14:05:00,32000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
2022-11-05 14:18:00,32000,중곡동,서울특별시 광진구 면목로 142,보도,미견인
2022-11-05 14:23:00,40000,중곡동,서울특별시 광진구 긴고랑로13길 77,보도,미견인
2022-11-05 14:53:00,40000,중곡동,서울특별시 광진구 동일로72길 4,보도,미견인
2022-11-05 15:02:00,40000,중곡동,78-25,횡단보도,미견인
2022-11-05 15:08:00,32000,중곡동,서울특별시 광진구 면목로 156,보도,미견인
2022-11-05 15:31:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-05 16:11:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-05 17:28:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-05 17:45:00,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-11-05 17:48:00,32000,중곡동,163-22,횡단보도,미견인
2022-11-05 18:12:00,32000,중곡동,서울특별시 광진구 긴고랑로 43,버스정류소,미견인
2022-11-05 18:15:00,32000,중곡동,서울특별시 광진구 면목로 112,보도,미견인
2022-11-05 18:18:00,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-11-05 18:38:00,32000,중곡동,서울특별시 광진구 긴고랑로 77,횡단보도,미견인
2022-11-05 18:43:00,32000,중곡동,150-196,횡단보도,미견인
2022-11-05 18:46:00,80000,중곡동,서울특별시 광진구 긴고랑로 85,특별구역,미견인
2022-11-05 18:46:00,32000,광장동,453-7,교차로,미견인
2022-11-05 18:52:00,32000,광장동,486-1,버스정류소,미견인
2022-11-05 18:54:00,32000,광장동,486-1,교차로,미견인
